id,statement,label,label_name
RD-00400,火龙罐能驱除体内寒毒是谣言,1,谣言
RD-00401,皮肤晒伤涂芦荟是谣言,1,谣言
RD-00402,运动多了会伤肾是谣言,1,谣言
RD-00403,中医古方都非常安全无副作用是谣言,1,谣言
RD-00404,一日三餐必须定点定量是谣言,1,谣言
RD-00405,水果不能饭后吃是谣言,1,谣言
RD-00406,在医生建议下偶尔进行必要 CT 检查来帮助诊断和治疗，是不必过度担心辐射风险的不是谣言,0,非谣言
RD-00407,看绿色和保护视力没有什么关系不是谣言,0,非谣言
RD-00408,吃酱油不会让脸上长斑不是谣言,0,非谣言
RD-00409,小便后冲洗能防止性传播疾病是谣言,1,谣言
RD-00410,无食物具备避孕效果需依赖正规手段不是谣言,0,非谣言
RD-00411,孩子长大后近视自然会好是谣言,1,谣言
RD-00412,蛋白粉吃多了不会长脂肪是谣言,1,谣言
RD-00413,视力好坏只与遗传有关是谣言,1,谣言
RD-00414,不抽烟就永远不得肺癌是谣言,1,谣言
RD-00415,持续的睡眠障碍可能是心理疾病信号之一不是谣言,0,非谣言
RD-00416,肾结石患者不必完全避免补钙不是谣言,0,非谣言
RD-00417,适度摄入坚果对心血管有益不是谣言,0,非谣言
RD-00418,抑郁症是富贵病是谣言,1,谣言
RD-00419,不戴眼镜可以训练视力恢复是谣言,1,谣言
RD-00420,慢病管理需长期坚持和规范随访不是谣言,0,非谣言
RD-00421,失眠的人不能喝水是谣言,1,谣言
RD-00422,月经不规律可能有多种原因应医学检查不是谣言,0,非谣言
RD-00423,积极心理学可增强心理韧性不是谣言,0,非谣言
RD-00424,肿瘤“饿死疗法”比化疗有效是谣言,1,谣言
RD-00425,水果热量很低可以当正餐是谣言,1,谣言
RD-00426,打鼾可通过减重、侧睡等行为干预缓解不是谣言,0,非谣言
RD-00427,高盐会增加骨质疏松的风险不是谣言,0,非谣言
RD-00428,中医术语需辨证施治不可盲目套用不是谣言,0,非谣言
RD-00429,每天早起跑步能治失眠是谣言,1,谣言
RD-00430,长时间戴口罩会中毒是谣言,1,谣言
RD-00431,全球卫生组织推荐疫苗以控制重大流行病不是谣言,0,非谣言
RD-00432,近视受遗传因素和环境因素影响不是谣言,0,非谣言
RD-00433,吃零食前喝水能稀释热量是谣言,1,谣言
RD-00434,长期依赖褪黑素补充剂需医学建议不是谣言,0,非谣言
RD-00435,调理“肾气”需明确症状与疾病对应关系不是谣言,0,非谣言
RD-00436,熬夜不影响干眼症是谣言,1,谣言
RD-00437,服中药期间应告知医生避免与西药冲突不是谣言,0,非谣言
RD-00438,仙人掌能防辐射是谣言,1,谣言
RD-00439,睡觉时一定要戴眼罩是谣言,1,谣言
RD-00440,环境噪音和光污染会影响入眠和深睡不是谣言,0,非谣言
RD-00441,睡觉流汗是正常排毒是谣言,1,谣言
RD-00442,慢性咽炎能拖成喉癌是谣言,1,谣言
RD-00443,柚子皮能去甲醛是谣言,1,谣言
RD-00444,心理病不是“现代人才有”的问题不是谣言,0,非谣言
RD-00445,长期不戴眼镜可能加重视疲劳与视力恶化不是谣言,0,非谣言
RD-00446,打疫苗让人体质变差是谣言,1,谣言
RD-00447,揉太阳穴能治头痛是谣言,1,谣言
RD-00448,运动必须大汗淋漓才有效是谣言,1,谣言
RD-00449,喝白醋可以溶解脂肪是谣言,1,谣言
RD-00450,疫苗由国家和国际机构监管确保质量和透明度不是谣言,0,非谣言
RD-00451,酒精喝下去可以消毒身体是谣言,1,谣言
RD-00452,拍嗝能清肺是谣言,1,谣言
RD-00453,鼻涕倒流会进脑子是谣言,1,谣言
RD-00454,运动后的补水和营养补给对恢复非常关键不是谣言,0,非谣言
RD-00455,牙龈出血是火气大是谣言,1,谣言
RD-00456,适量补水有助运动表现和安全不是谣言,0,非谣言
RD-00457,性能力差异属个体差异非判断标准不是谣言,0,非谣言
RD-00458,断食疗法能饿死癌细胞是谣言,1,谣言
RD-00459,一天只吃一种食物不能减重不是谣言,0,非谣言
RD-00460,性病都是同性恋人群才得的是谣言,1,谣言
RD-00461,敲胆经能瘦腿是谣言,1,谣言
RD-00462,过度锻炼可能造成身体压力不是谣言,0,非谣言
RD-00463,捂汗能逼出寒气是谣言,1,谣言
RD-00464,按摩可能舒缓疲劳但不等于治疗疾病不是谣言,0,非谣言
RD-00465,光吃沙拉就能满足营养需求是谣言,1,谣言
RD-00466,鸡蛋不能和糖一起煮会致癌是谣言,1,谣言
RD-00467,癌细胞不会因手术被“惊动”而扩散不是谣言,0,非谣言
RD-00468,中医理论需专业人员辨证使用不是谣言,0,非谣言
RD-00469,呼吸暂停综合征会增加心脑血管疾病风险不是谣言,0,非谣言
RD-00470,心理疾病可通过专业评估判断真假不是谣言,0,非谣言
RD-00471,运动有助于改善血糖血脂血压不是谣言,0,非谣言
RD-00472,性生活与子宫下垂无直接因果关系不是谣言,0,非谣言
RD-00473,得了癌症不能运动是谣言,1,谣言
RD-00474,睡眠不规律会增加代谢综合征风险不是谣言,0,非谣言
RD-00475,喉咙痛用盐水漱口就能好是谣言,1,谣言
RD-00476,打疫苗会得自闭症是谣言,1,谣言
RD-00477,太阳光能改善眼部循环是谣言,1,谣言
RD-00478,结核病是穷人病是谣言,1,谣言
RD-00479,生理期不能洗头是谣言,1,谣言
RD-00480,长时间躺床就是休息是谣言,1,谣言
RD-00481,光脚走路可以治偏瘫是谣言,1,谣言
RD-00482,长期跑步会变成“肌肉腿”是谣言,1,谣言
RD-00483,吃水果一定要空腹是谣言,1,谣言
RD-00484,牙膏底部彩条代表成分是谣言,1,谣言
RD-00485,心理疾病患者有权接受教育工作和恋爱不是谣言,0,非谣言
RD-00486,喝醋泡黑豆可乌发是谣言,1,谣言
RD-00487,孩子吃盐多会变笨是谣言,1,谣言
RD-00488,孕妇吃黑豆生儿子是谣言,1,谣言
RD-00489,眼药水不适用于预防近视不是谣言,0,非谣言
RD-00490,多喝水治不了感冒，水喝得过多可能还会造成身体脱水不是谣言,0,非谣言
RD-00491,气血不足就一定要喝四物汤是谣言,1,谣言
RD-00492,登革热通过接触传播是谣言,1,谣言
RD-00493,视力差就是肝不好是谣言,1,谣言
RD-00494,腰酸背痛就是肾亏是谣言,1,谣言
RD-00495,接种疫苗可显著降低感染率和重症风险不是谣言,0,非谣言
RD-00496,核心训练应结合全身稳定性提升不是谣言,0,非谣言
RD-00497,商家用废旧塑料袋做紫菜和粉丝是谣言,1,谣言
RD-00498,疫苗接种者寿命短是谣言,1,谣言
RD-00499,疫苗对孕妇和胎儿安全性已有充分研究支持不是谣言,0,非谣言
RD-00500,运动要坚持每天都练不能中断是谣言,1,谣言
RD-00501,碳水化合物是人体主要能量来源不可完全剔除不是谣言,0,非谣言
RD-00502,睡前锻炼最好是谣言,1,谣言
RD-00503,中成药也含化学成分需警惕不良反应不是谣言,0,非谣言
RD-00504,强光裸眼训练可能伤害视网膜不是谣言,0,非谣言
RD-00505,焦虑是因为太闲了是谣言,1,谣言
RD-00506,肝脏排毒时间是晚上11点是谣言,1,谣言
RD-00507,绝经后女性仍有性健康需求不是谣言,0,非谣言
RD-00508,青少年心理问题是因为学习不好是谣言,1,谣言
RD-00509,肾虚是性生活过多导致的是谣言,1,谣言
RD-00510,枕头高低决定智力是谣言,1,谣言
RD-00511,牛奶越浓越有营养是谣言,1,谣言
RD-00512,运动完洗澡需控制水温与心率变化不是谣言,0,非谣言
RD-00513,中药煎煮时间视药物种类和剂量决定不是谣言,0,非谣言
RD-00514,力量训练可以帮助维持基础代谢率不是谣言,0,非谣言
RD-00515,适量食用坚果有益健康但能量密度高需控制不是谣言,0,非谣言
RD-00516,每晚都要做梦才能排毒是谣言,1,谣言
RD-00517,跑步机比户外跑更容易瘦是谣言,1,谣言
RD-00518,猪肝虽含铁但胆固醇较高不适合大量摄入不是谣言,0,非谣言
RD-00519,失眠靠意志力可以克服是谣言,1,谣言
RD-00520,打了疫苗就可以不戴口罩是谣言,1,谣言
RD-00521,心理咨询只能开导没效果是谣言,1,谣言
RD-00522,外地人更容易带病是谣言,1,谣言
RD-00523,高血糖会增加心血管并发症风险不是谣言,0,非谣言
RD-00524,儿童失眠是心理问题是谣言,1,谣言
RD-00525,早餐摄入优质碳水有助于控制全天热量摄入不是谣言,0,非谣言
RD-00526,吃鱼眼能明目是谣言,1,谣言
RD-00527,早泄是心理疾病无法治疗是谣言,1,谣言
RD-00528,长痘是体内毒素排出是谣言,1,谣言
RD-00529,心理疾病治不好只能拖着是谣言,1,谣言
RD-00530,胰腺癌等高危人群应定期体检不是谣言,0,非谣言
RD-00531,不吃晚饭可以延年益寿是谣言,1,谣言
RD-00532,吃果蔬脆 ≠ 吃蔬菜不是谣言,0,非谣言
RD-00533,合理眨眼频率有助保持眼表湿润不是谣言,0,非谣言
RD-00534,头顶冒热气是肾气虚是谣言,1,谣言
RD-00535,病毒不可能通过无线网络传播不是谣言,0,非谣言
RD-00536,体质虚弱不能运动只能静养是谣言,1,谣言
RD-00537,站着吃饭更容易瘦是谣言,1,谣言
RD-00538,胖人都血脂高是谣言,1,谣言
RD-00539,中等硬度的床垫更好地支撑脊柱，减少肌肉负担不是谣言,0,非谣言
RD-00540,肌肉比脂肪重但体积更小不是谣言,0,非谣言
RD-00541,传染病一定需要住院是谣言,1,谣言
RD-00542,控制三高能有效预防心脑血管事件不是谣言,0,非谣言
RD-00543,揉眼睛可以消除异物感是谣言,1,谣言
RD-00544,洗牙会让牙缝变大是谣言,1,谣言
RD-00545,心理疾病都是被“灌输”出来的是谣言,1,谣言
RD-00546,清宿便不可以排肠毒不是谣言,0,非谣言
RD-00547,深度疲劳可能是癌症或慢病早期表现不是谣言,0,非谣言
RD-00548,性健康教育适用于各年龄段不是谣言,0,非谣言
RD-00549,苹果是万能营养水果是谣言,1,谣言
RD-00550,艾滋病通过共用马桶传播是谣言,1,谣言
RD-00551,中医辨证治疗需医生临床观察不可自断不是谣言,0,非谣言
RD-00552,过敏性鼻炎目前是不可治愈的不是谣言,0,非谣言
RD-00553,喝黄酒驱寒是谣言,1,谣言
RD-00554,拍打疗法无确切疗效可能造成软组织伤害不是谣言,0,非谣言
RD-00555,避孕药吃一次就会不孕是谣言,1,谣言
RD-00556,癌症并不等于绝症许多类型可长期带瘤生存不是谣言,0,非谣言
RD-00557,喝冰水会让脂肪凝固在体内是谣言,1,谣言
RD-00558,中医看舌苔就能判断所有病是谣言,1,谣言
RD-00559,红酒配芝士能软化血管是谣言,1,谣言
RD-00560,做梦一定是浅睡眠是谣言,1,谣言
RD-00561,合理用药能延缓慢性病并发症发生不是谣言,0,非谣言
RD-00562,食物能通血管是谣言,1,谣言
RD-00563,夜间醒来保持安静能更容易再次入睡不是谣言,0,非谣言
RD-00564,吃太多寒凉食物会伤脾胃是谣言,1,谣言
RD-00565,吃辣可以减肥是谣言,1,谣言
RD-00566,全麦食品含碳水但升糖指数较低不是谣言,0,非谣言
RD-00567,咖啡空腹喝才有效减脂是谣言,1,谣言
RD-00568,用小苏打洗牙能美白是谣言,1,谣言
RD-00569,阳光适量对视力发育有益但应注意UV防护不是谣言,0,非谣言
RD-00570,得了心理病只能辞职躺平是谣言,1,谣言
RD-00571,合规防护如口罩防护可降低感染概率不是谣言,0,非谣言
RD-00572,炒菜应选择合适油种控制温度减少油烟不是谣言,0,非谣言
RD-00573,不打疫苗可增强自然抗病能力是谣言,1,谣言
RD-00574,吃红枣能治贫血是谣言,1,谣言
RD-00575,眼疲劳是用眼过度的信号需调整用眼习惯不是谣言,0,非谣言
RD-00576,香蕉和芒果热性不能多吃是谣言,1,谣言
RD-00577,晚上洗头容易得偏头痛是谣言,1,谣言
RD-00578,每天泡脚能活百岁是谣言,1,谣言
RD-00579,中医药现代发展需循证研究支持不是谣言,0,非谣言
RD-00580,中药需要根据病情调配不能自行配伍不是谣言,0,非谣言
RD-00581,不同人对食物的代谢反应存在差异不是谣言,0,非谣言
RD-00582,肾虚是男性一切问题的根源是谣言,1,谣言
RD-00583,榨取一杯果汁，通常需要使用三四个水果，这会使人在不知不觉间摄入远超正常量的果糖。此外，榨汁过程会导致水果中的膳食纤维和维生素大量流失，营养价值大打折扣。不是谣言,0,非谣言
RD-00584,固定起床时间有助于睡眠稳定不是谣言,0,非谣言
RD-00585,中医理论无法完全代替临床实证医学不是谣言,0,非谣言
RD-00586,睡得越多越好是谣言,1,谣言
RD-00587,太阳越晒眼睛越健康是谣言,1,谣言
RD-00588,疫苗注射等于拿命赌博是谣言,1,谣言
RD-00589,运动时心跳太快是心脏病是谣言,1,谣言
RD-00590,儿童需要固定作息以支持发育与情绪稳定不是谣言,0,非谣言
RD-00591,体质酸性就容易得癌症是谣言,1,谣言
RD-00592,精液接触皮肤会导致过敏是谣言,1,谣言
RD-00593,推拿越痛说明效果越好是谣言,1,谣言
RD-00594,只要年轻身体好就不会感染是谣言,1,谣言
RD-00595,“价”是HPV的型别，二价、四价和九价预防宫颈癌效力相当不是谣言,0,非谣言
RD-00596,性病都是不洁性生活造成的惩罚是谣言,1,谣言
RD-00597,春季是过敏高发期。对于过敏体质的个体，被动做法是远离过敏原，主动做法则是重塑免疫系统的平衡。除了规律作息、避免熬夜、适量运动外，还要注意不要过于洁净。在野外、郊外多接触自然界的微生物，在饮食方面多吃天然食物，可以使机体的代谢处于一个良好的状态，对免疫平衡有益。不是谣言,0,非谣言
RD-00598,长期控制血糖可延缓糖尿病并发症不是谣言,0,非谣言
RD-00599,疫苗导致慢性疲劳综合征是谣言,1,谣言
RD-00600,乳头颜色多为个体差异无生育影响不是谣言,0,非谣言
RD-00601,泡温泉可以治疗关节炎是谣言,1,谣言
RD-00602,只要闭眼就等于休息是谣言,1,谣言
RD-00603,感染性疾病都是不洁造成的是谣言,1,谣言
RD-00604,儿童补钙必须吃钙片是谣言,1,谣言
RD-00605,心肌梗死会提前胸痛几天是谣言,1,谣言
RD-00606,中医靠经验胜过科学是谣言,1,谣言
RD-00607,每天排便越多越能防癌是谣言,1,谣言
RD-00608,坚果虽健康但应注意每日限量不是谣言,0,非谣言
RD-00609,伤口抹牙膏能止痛是谣言,1,谣言
RD-00610,女人来月经不能洗澡是谣言,1,谣言
RD-00611,疫苗只对部分人有用对大多数人无效是谣言,1,谣言
RD-00612,有些食物可在某种程度上延缓眼睛衰老。维生素C、叶黄素和玉米黄素、Ω-3脂肪酸、B族维生素、复合维生素的摄入可能延缓晶状体的老化；叶黄素、玉米黄素和Ω-3脂肪酸对视网膜的衰老可能有延缓的作用。羽衣甘蓝、菠菜、花椰菜、南瓜、玉米、柑橘，以及蛋黄等食物富含叶黄素和玉米黄素，适当摄入对眼部健康有益。不是谣言,0,非谣言
RD-00613,喝酒暖身是谣言,1,谣言
RD-00614,戴眼镜不会导致度数加深不是谣言,0,非谣言
RD-00615,性表达主动性不等于道德问题不是谣言,0,非谣言
RD-00616,疫苗可预防因病毒感染引发的严重并发症不是谣言,0,非谣言
RD-00617,做冥想等于迷信是谣言,1,谣言
RD-00618,睡觉戴眼罩能防近视是谣言,1,谣言
RD-00619,女性只要洁身自好就不会得性病是谣言,1,谣言
RD-00620,熬夜后补觉有一定帮助，但一定要注意控制补觉的时长不是谣言,0,非谣言
RD-00621,可以用大蒜鉴定地沟油是谣言,1,谣言
RD-00622,心理问题都是没事找事是谣言,1,谣言
RD-00623,高潮反应复杂并非所有人都有体验不是谣言,0,非谣言
RD-00624,拍打按摩有助于放松不能替代医疗干预不是谣言,0,非谣言
RD-00625,女人比男人更需要睡眠是谣言,1,谣言
RD-00626,头疼就是风邪侵袭是谣言,1,谣言
RD-00627,疫苗只是官方掩盖真相的工具是谣言,1,谣言
RD-00628,新冠病毒是实验室制造出来的是谣言,1,谣言
RD-00629,花生红衣能补血是谣言,1,谣言
RD-00630,失眠可伴有入睡难、早醒、易醒等表现不是谣言,0,非谣言
RD-00631,通经络就是打通气血运行是谣言,1,谣言
